original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
2411,259738393,none,lavender,0.29932735426008966,crimson,0.23150224215246637,hot_pink,0.18217488789237668
1664,325178861,none,purple,0.2759674134419552,lavender,0.24205702647657842,silver,0.23279022403258656
4767,325265369,none,tan,0.44639718804920914,khaki,0.23520796719390744,tan,0.1687170474516696
11704,110699115,none,dark_green,0.28780144340785074,silver,0.22478436894912868,gray,0.10966379158598838
7796,113651846,none,brown,0.3027930044374837,gray,0.217958757504568,lime,0.1654920386322109
7393,110421261,none,tan,0.3664872454949684,tan,0.3252983852094547,lavender,0.16381933068102036
108,325229384,none,gray,0.2626845409808247,brown,0.21313422704904122,lavender,0.18360767011708806
2631,325339640,none,tan,0.2512594458438287,pink,0.24811083123425692,hot_pink,0.181360201511335
12331,100695081,none,crimson,0.27444589308996087,hot_pink,0.21316818774445892,lavender,0.18383311603650587
8505,113641402,none,pink,0.38972809667673713,sky_blue,0.33434038267875127,lavender,0.11681772406847936
896,316073084,none,lavender,0.2384206529992407,khaki,0.20956719817767655,gray,0.1867881548974943
8538,108934729,none,navy,0.5175387313650979,lavender,0.12554808535515932,silver,0.12320958783981292
8008,110503127,none,royal_blue,0.37609871534820827,tan,0.23749154834347533,lavender,0.22870182555780932
8900,108621757,none,khaki,0.64180823495537,orange,0.21940685286495826,tan,0.05787503599193781
437,311683124,none,lavender,0.6556390977443609,silver,0.11390977443609022,tan,0.09360902255639098
8108,112945914,none,pink,0.4171393530584087,khaki,0.30783381879503297,tan,0.18181818181818182
8165,111182468,none,lavender,0.5251306795335746,black,0.1998391636509851,silver,0.17048652995577002
12284,110623997,none,lavender,0.43739589117157135,red,0.21182676290949473,tan,0.17684619655746808
7865,108043889,none,coral,0.5301507537688442,coral,0.18454773869346733,crimson,0.1364321608040201
8878,105732101,none,cyan,0.5674489279081546,gold,0.18959986493331082,sky_blue,0.10737801789633632
3461,325228852,none,pink,0.35358495860811,gray,0.2548056685842571,tan,0.251157569804967
1139,325227437,none,lavender,0.30014430014430016,tan,0.2943722943722944,pink,0.273015873015873
7785,114012624,none,silver,0.33393501805054154,silver,0.25,silver,0.23375451263537905
